deal_id,customer_id,deal_name,amount,deal_stage,start_date,end_date,plan_type,created_date,closed_date
d004865,cu05187,Drive Dynamic Channels,1910.18,Lost,11/24/2024,3/28/2025,Free,4/13/2024,4/26/2025
d004866,cu08579,Orchestrate Out-Of-The-Box Deliverables,2150.53,Lost,9/30/2023,7/18/2025,Enterprise,8/28/2022,11/13/2023
d004867,cu03759,Redefine One-To-One E-Commerce,9105.43,Lost,8/8/2021,1/18/2024,Enterprise,2/20/2022,8/9/2025
d004868,cu02807,Strategize Extensible Paradigms,7192.45,In Progress,1/20/2018,8/31/2019,Pro,3/1/2024,9/15/2018
d004869,cu07402,Harness Leading-Edge Portals,473.52,Won,9/1/2022,6/9/2020,Basic,4/13/2018,3/8/2020
d004870,cu08296,Orchestrate 24/365 Portals,5539.18,In Progress,6/3/2023,8/9/2019,Pro,8/17/2021,5/6/2020
d004871,cu08095,Repurpose Robust Markets,1490.69,Won,1/18/2022,11/17/2019,Free,2/13/2022,4/27/2024
d004872,cu02300,Unleash Compelling Applications,1564.69,Lost,9/12/2018,12/24/2021,Enterprise,8/19/2017,1/13/2021
d004873,cu04807,Matrix Vertical Initiatives,6930.55,Lost,3/5/2019,3/2/2019,Pro,10/3/2024,4/17/2022
d004874,cu09420,Monetize Scalable Schemas,5426.91,Won,10/13/2021,6/3/2025,Enterprise,5/30/2023,3/2/2024
d004875,cu08668,Engage Dynamic Communities,7479.48,Lost,1/28/2024,1/2/2025,Enterprise,6/4/2019,5/18/2021
d004876,cu04306,Disintermediate Real-Time Bandwidth,3605.33,In Progress,12/7/2021,7/14/2021,Pro,11/27/2022,12/12/2020
d004877,cu02386,Maximize Global Web-Readiness,6754.29,In Progress,10/14/2022,11/10/2023,Basic,1/18/2023,2/6/2019
d004878,cu07357,Whiteboard Cutting-Edge Systems,8954.27,In Progress,7/29/2020,1/30/2021,Pro,1/25/2024,5/24/2022
d004879,cu07414,Repurpose Cross-Media Web-Readiness,6436.18,Won,8/6/2021,12/11/2023,Pro,2/22/2020,1/4/2020
d004880,cu02153,Envisioneer Value-Added Relationships,6963.07,Lost,10/27/2021,1/11/2025,Free,1/2/2023,9/5/2023
d004881,cu02811,Generate Dot-Com Vortals,7061.07,Lost,7/19/2019,11/30/2022,Basic,12/2/2018,3/4/2022
d004882,cu09177,Transform Strategic Synergies,7011.48,Lost,12/26/2023,7/21/2020,Enterprise,8/8/2021,10/15/2022
d004883,cu09852,Utilize Value-Added Portals,4943.1,In Progress,8/30/2023,6/14/2025,Enterprise,9/26/2018,11/27/2022
d004884,cu07181,Utilize B2C Infrastructures,7308.73,Lost,4/15/2019,11/12/2020,Free,3/20/2019,3/1/2024
d004885,cu02635,Streamline Ubiquitous Methodologies,9556.33,Lost,2/16/2022,8/1/2019,Free,12/10/2018,1/27/2019
d004886,cu00272,Facilitate Out-Of-The-Box E-Commerce,4936.74,In Progress,2/1/2023,7/15/2023,Pro,6/10/2021,2/20/2024
d004887,cu06888,Reinvent User-Centric Systems,8122.15,In Progress,3/20/2020,2/13/2020,Pro,3/9/2017,1/22/2018
d004888,cu01740,Orchestrate Efficient Web-Readiness,2759.86,Won,8/26/2019,7/28/2022,Free,4/19/2020,1/23/2024
d004889,cu09260,Deliver Customized Info-Mediaries,3782.17,Won,7/21/2024,1/24/2019,Pro,5/25/2017,10/11/2020
d004890,cu06230,Enhance Dot-Com Communities,5428.9,Lost,6/23/2022,9/29/2023,Free,12/17/2024,3/4/2020
d004891,cu00208,Whiteboard Value-Added Synergies,8352.47,In Progress,11/30/2021,3/7/2022,Free,9/6/2020,5/12/2019
d004892,cu03790,Harness Next-Generation Platforms,311.52,Won,1/19/2022,6/26/2024,Basic,9/29/2022,3/21/2018
d004893,cu08709,Innovate B2C Eyeballs,5113.75,Lost,1/23/2024,4/5/2025,Free,1/16/2018,5/10/2022
d004894,cu09486,Implement Plug-And-Play Networks,5091.98,Won,5/25/2024,1/23/2024,Free,1/25/2024,8/7/2022
d004895,cu09468,Morph Leading-Edge Communities,1004.1,In Progress,10/31/2022,1/3/2025,Pro,12/24/2024,4/11/2023
d004896,cu03722,Iterate User-Centric E-Commerce,6331.46,Won,11/30/2024,7/4/2022,Pro,3/10/2018,4/9/2019
d004897,cu08545,Productize Cross-Media E-Tailers,2240.04,Lost,12/23/2024,8/7/2021,Basic,10/3/2021,2/11/2024
d004898,cu02468,Envisioneer Value-Added Supply-Chains,6054.43,In Progress,9/1/2020,11/22/2019,Free,3/26/2020,11/5/2020
d004899,cu08685,Cultivate Extensible E-Services,3598.22,In Progress,9/3/2019,9/23/2022,Free,10/25/2024,1/11/2022
d004900,cu01012,Mesh Synergistic Metrics,1450.96,Won,9/12/2024,4/10/2022,Free,6/7/2018,2/27/2020
d004901,cu01758,Incubate Strategic Vortals,240.31,Lost,12/31/2021,3/29/2021,Basic,12/5/2024,5/8/2023
d004902,cu00583,Integrate Open-Source Channels,3171.36,In Progress,5/13/2024,2/20/2024,Pro,1/5/2018,10/11/2018
d004903,cu02266,Empower Value-Added Markets,3948.71,Won,2/9/2019,2/14/2022,Basic,10/12/2019,3/3/2019
d004904,cu00033,Extend Extensible Applications,7433.16,Lost,6/22/2020,5/26/2021,Pro,9/13/2018,5/28/2022
d004905,cu00299,Empower Seamless Applications,7068.1,In Progress,9/14/2019,7/16/2019,Enterprise,10/19/2020,2/21/2018
d004906,cu03309,Morph Collaborative Solutions,8551.21,Lost,1/8/2022,1/19/2022,Enterprise,7/29/2020,7/18/2024
d004907,cu02531,Matrix Customized Schemas,4632.42,Lost,7/1/2022,9/30/2021,Pro,9/26/2023,10/8/2023
d004908,cu03384,Strategize B2C Initiatives,375.99,Won,12/1/2018,3/1/2021,Pro,12/20/2021,6/11/2019
d004909,cu04527,Drive World-Class Users,6285.46,Lost,7/13/2023,7/28/2020,Basic,5/9/2022,7/13/2019
d004910,cu08037,Incubate Robust Synergies,3050.97,Lost,8/30/2020,10/16/2021,Pro,5/18/2017,6/27/2020
d004911,cu08044,Re-Intermediate Global Systems,9296.3,In Progress,2/13/2023,7/31/2024,Basic,8/29/2020,4/22/2021
d004912,cu09769,Evolve Interactive Web-Readiness,4222.02,Won,3/2/2024,9/10/2021,Free,10/30/2017,1/12/2018
d004913,cu02244,Deploy One-To-One E-Business,3941.28,Won,5/25/2022,4/26/2023,Pro,9/12/2017,5/17/2022
d004914,cu01818,Evolve Seamless Info-Mediaries,7055.04,In Progress,9/15/2023,5/17/2025,Free,4/18/2022,1/11/2020
d004915,cu07773,Embrace Impactful Eyeballs,9719.53,Lost,10/18/2023,3/31/2021,Pro,11/28/2024,6/12/2024
d004916,cu09879,Cultivate Cross-Platform Networks,3417.16,Lost,4/27/2019,3/11/2021,Pro,1/18/2023,11/27/2023
d004917,cu01864,Utilize Virtual Applications,7621.12,In Progress,7/5/2018,4/10/2022,Basic,5/21/2023,12/4/2018
d004918,cu00270,Repurpose Enterprise Users,5555.53,Won,8/13/2024,8/12/2023,Pro,11/22/2022,10/9/2018
d004919,cu02589,Generate One-To-One Methodologies,2465.6,Lost,2/19/2018,8/13/2025,Enterprise,7/2/2019,9/3/2020
d004920,cu04802,Grow End-To-End Functionalities,9633.72,Won,10/16/2018,2/4/2022,Basic,11/23/2024,8/10/2020
d004921,cu09001,Optimize Seamless Users,5040.62,In Progress,5/10/2019,7/1/2019,Pro,9/11/2021,5/14/2022
d004922,cu02314,Scale Dynamic Channels,1182.2,Won,3/15/2021,3/4/2024,Pro,3/20/2018,4/28/2022
d004923,cu00815,Monetize Turn-Key Technologies,748.26,Lost,10/9/2020,8/28/2023,Basic,4/10/2018,6/13/2019
d004924,cu03916,Implement Ubiquitous Convergence,6354.52,In Progress,7/10/2023,5/24/2022,Pro,5/18/2017,2/8/2023
d004925,cu03817,Generate Scalable E-Tailers,2992.48,Lost,10/3/2023,9/24/2021,Free,6/30/2020,7/19/2024
d004926,cu06282,Empower Strategic Synergies,1299.75,In Progress,5/28/2020,3/24/2022,Enterprise,6/11/2021,12/30/2023
d004927,cu02592,Aggregate Dot-Com Technologies,9803.57,Won,5/20/2024,3/22/2020,Free,8/15/2017,4/14/2022
d004928,cu04015,Visualize Virtual Deliverables,7844.62,Won,9/17/2019,8/31/2024,Enterprise,11/1/2021,4/19/2018
d004929,cu09625,Architect Proactive Communities,4712.26,Lost,1/29/2018,8/4/2021,Pro,9/19/2018,2/24/2024
d004930,cu00956,Embrace Seamless Mindshare,9098.27,Lost,6/6/2023,11/17/2021,Basic,7/22/2019,2/8/2025
d004931,cu04133,Re-Contextualize Dynamic E-Services,8149.16,Lost,3/11/2018,2/25/2022,Pro,5/10/2022,11/17/2023
d004932,cu04088,Disintermediate Best-Of-Breed Niches,9814.58,Won,12/30/2022,1/1/2023,Enterprise,3/15/2021,4/2/2022
d004933,cu03404,Morph Clicks-And-Mortar Deliverables,1603.08,Lost,7/17/2019,6/4/2021,Basic,11/4/2024,5/13/2022
d004934,cu08767,Drive Intuitive Vortals,5772.24,Lost,1/8/2020,1/1/2019,Basic,1/1/2018,4/6/2020
d004935,cu01905,Orchestrate Wireless Deliverables,9380.98,Won,1/9/2019,12/13/2019,Basic,4/20/2020,12/14/2022
d004936,cu02063,Innovate Innovative Platforms,7717.67,In Progress,2/7/2021,8/27/2020,Enterprise,10/21/2019,9/7/2018
d004937,cu06086,Mesh Next-Generation Supply-Chains,7449.54,Won,4/24/2018,2/19/2023,Free,11/19/2024,10/5/2021
d004938,cu05740,Enhance Innovative Relationships,1038.72,Won,2/15/2020,4/25/2019,Basic,7/14/2023,1/27/2019
d004939,cu01563,Innovate Integrated Methodologies,7174.75,In Progress,5/13/2020,5/18/2020,Free,5/16/2023,1/4/2018
d004940,cu00951,Drive B2C Partnerships,1324.92,Lost,9/8/2020,9/19/2023,Enterprise,11/19/2019,9/13/2023
d004941,cu02488,Expedite Killer E-Commerce,5213.43,Lost,5/29/2021,4/15/2021,Enterprise,8/3/2021,2/4/2022
d004942,cu04826,Transition Mission-Critical Channels,7627.44,In Progress,11/16/2022,3/15/2025,Enterprise,9/21/2017,6/10/2025
d004943,cu09761,Embrace Synergistic Communities,3465.21,Lost,4/1/2018,9/16/2023,Enterprise,11/16/2024,9/27/2023
d004944,cu05822,Morph Real-Time Deliverables,1430.49,Lost,5/2/2024,4/7/2021,Pro,6/6/2022,8/28/2023
d004945,cu04548,Implement Magnetic E-Commerce,7100.28,Won,3/7/2022,3/13/2023,Pro,11/2/2023,1/19/2024
d004946,cu08342,Re-Contextualize Bleeding-Edge Communities,4634.61,Won,7/12/2018,3/13/2024,Pro,7/9/2018,5/22/2024
d004947,cu07761,Maximize Compelling Methodologies,6420.63,Won,3/16/2021,10/8/2019,Pro,10/10/2018,8/13/2022
d004948,cu03032,Facilitate Enterprise E-Markets,6747.22,In Progress,6/12/2019,1/11/2021,Free,9/12/2018,3/23/2023
d004949,cu07225,Monetize Impactful Markets,4361.76,Lost,7/7/2022,10/10/2022,Basic,2/26/2023,5/16/2019
d004950,cu02407,Implement Leading-Edge Portals,1720.32,Lost,10/17/2024,7/1/2025,Pro,9/27/2024,11/19/2020
d004951,cu02711,Incubate 24/7 Metrics,1823.73,Lost,6/25/2020,12/29/2020,Basic,10/11/2022,10/29/2018
d004952,cu09946,Scale Cross-Platform Eyeballs,8160.88,In Progress,3/5/2020,1/28/2021,Enterprise,1/6/2022,11/18/2023
d004953,cu06802,Streamline Revolutionary Schemas,2518.68,Won,7/27/2019,1/21/2021,Basic,12/19/2022,1/25/2024
d004954,cu05174,Synthesize Rich Systems,4036.04,Won,4/27/2024,12/14/2021,Pro,11/28/2017,3/24/2020
d004955,cu01407,Architect Bleeding-Edge Supply-Chains,9675.86,Lost,7/23/2020,11/7/2024,Free,9/8/2020,7/23/2025
d004956,cu08737,Generate Cross-Media Deliverables,4763.9,In Progress,10/7/2023,10/3/2021,Basic,6/25/2020,1/16/2020
d004957,cu07558,E-Enable Interactive Schemas,4266.67,In Progress,1/31/2018,8/9/2025,Free,11/10/2022,9/7/2021
d004958,cu09834,Expedite Global Synergies,5167.94,Won,8/24/2020,6/14/2022,Enterprise,11/12/2024,9/25/2020
d004959,cu03194,Architect Distributed Web Services,2824.89,Won,3/26/2020,8/2/2023,Pro,11/27/2017,8/3/2025
d004960,cu04103,Deploy Innovative Roi,1153.18,Won,9/13/2020,2/25/2020,Basic,12/28/2020,5/18/2020
d004961,cu07484,Cultivate Enterprise Relationships,700.43,Lost,5/28/2024,1/10/2021,Pro,7/2/2022,7/20/2025
d004962,cu00714,Synergize One-To-One Metrics,9811.04,Won,3/10/2023,1/21/2023,Enterprise,5/24/2019,12/12/2022
d004963,cu08808,Synthesize Sticky Action-Items,7147.35,Won,10/26/2021,7/24/2023,Enterprise,6/12/2021,4/2/2025
d004964,cu08047,Embrace Global Supply-Chains,3158.97,Won,11/24/2023,4/25/2025,Basic,4/17/2021,10/12/2024
d004965,cu09433,Drive Clicks-And-Mortar Solutions,9400.47,Won,9/30/2018,4/3/2022,Free,12/2/2024,8/4/2025
d004966,cu08357,Productize Killer Web-Readiness,9381.73,Won,4/13/2022,9/2/2023,Basic,12/15/2021,7/20/2021
d004967,cu01110,Drive Synergistic Methodologies,890.49,Won,8/17/2019,11/28/2021,Basic,12/1/2024,6/11/2020
d004968,cu07611,Optimize Leading-Edge Initiatives,9012.96,Lost,4/26/2024,5/23/2022,Pro,1/7/2018,7/24/2018
d004969,cu02311,Incentivize B2B Applications,1548.63,Lost,6/5/2019,4/22/2020,Free,5/19/2024,6/7/2019
d004970,cu02190,Mesh Revolutionary Roi,2998.82,Won,5/17/2022,8/27/2021,Free,12/8/2022,10/17/2019
d004971,cu06290,Implement Dot-Com Roi,4256.97,Lost,7/15/2018,2/23/2025,Basic,9/25/2019,10/7/2018
d004972,cu08857,Exploit Strategic Methodologies,6440.81,In Progress,5/13/2021,5/19/2020,Free,10/24/2021,8/9/2022
d004973,cu02924,Synthesize Distributed Vortals,2372.89,Lost,7/13/2020,4/30/2021,Free,6/8/2020,9/7/2022
d004974,cu09865,Transform Innovative E-Markets,2765.68,In Progress,8/13/2020,9/16/2023,Basic,12/12/2021,7/9/2019
d004975,cu07838,Target 24/365 Schemas,5531.01,In Progress,7/8/2018,4/16/2025,Free,5/3/2019,3/11/2019
d004976,cu02393,Disintermediate Customized Metrics,5929.1,Won,4/17/2020,8/2/2025,Enterprise,4/16/2022,7/13/2022
d004977,cu00340,Evolve Plug-And-Play Methodologies,6579.28,Won,11/7/2020,5/3/2020,Free,12/21/2022,11/8/2022
d004978,cu00595,Visualize Collaborative Metrics,1915.88,Won,3/8/2019,7/19/2019,Basic,10/26/2022,2/2/2024
d004979,cu09772,Deliver Back-End Metrics,6870.05,Lost,4/5/2022,2/19/2025,Enterprise,9/14/2022,5/16/2019
d004980,cu09284,Iterate World-Class Web-Readiness,5434.48,Lost,5/31/2020,3/4/2025,Free,6/2/2024,8/10/2019
d004981,cu03118,Iterate Leading-Edge Systems,4074.41,Lost,12/2/2024,11/16/2024,Free,9/26/2020,5/3/2021
d004982,cu01808,Optimize Clicks-And-Mortar Models,9910.43,Won,10/7/2020,5/1/2025,Basic,2/16/2019,7/21/2024
d004983,cu07371,Transition Synergistic Applications,5605.63,Won,5/8/2019,3/25/2024,Free,1/9/2020,9/22/2020
d004984,cu09719,Evolve User-Centric E-Commerce,8206.24,In Progress,3/12/2019,1/16/2025,Basic,7/8/2024,2/17/2019
d004985,cu09766,Generate Robust Infrastructures,7026.43,Won,10/30/2021,10/1/2021,Basic,11/12/2018,9/12/2022
d004986,cu02268,Maximize Global E-Services,4687.23,Won,3/21/2024,8/1/2023,Free,12/12/2020,1/31/2021
d004987,cu00597,Facilitate Front-End Platforms,4921.04,In Progress,1/20/2023,8/7/2022,Basic,8/7/2024,5/25/2019
d004988,cu07616,Expedite Best-Of-Breed Convergence,7102.65,In Progress,7/14/2019,9/30/2021,Basic,6/1/2017,5/2/2024
d004989,cu01553,Target Killer Applications,5932.66,Lost,2/15/2020,3/28/2025,Free,3/2/2023,4/23/2021
d004990,cu02047,Strategize Synergistic Initiatives,5809.89,Won,8/28/2018,5/8/2022,Enterprise,12/17/2020,8/19/2022
d004991,cu00404,Iterate Proactive Content,2895.21,Won,11/9/2019,7/15/2025,Basic,1/30/2018,4/9/2022
d004992,cu04736,Enable Intuitive Portals,6445.67,Lost,8/21/2021,8/28/2022,Free,11/25/2020,10/23/2024
d004993,cu04127,Innovate Impactful Applications,9446.04,Lost,10/1/2020,1/19/2020,Free,9/16/2018,4/16/2021
d004994,cu01997,Embrace User-Centric Systems,849.04,Lost,6/12/2023,5/14/2021,Enterprise,2/9/2018,6/14/2024
d004995,cu08549,Morph Next-Generation Content,3649.42,Won,10/5/2023,5/12/2023,Enterprise,9/8/2023,2/2/2023
d004996,cu07219,Generate Global Web-Readiness,6751.48,In Progress,3/2/2019,3/12/2023,Free,2/16/2017,8/21/2022
d004997,cu06553,Reinvent Vertical E-Services,5946.25,In Progress,12/28/2022,7/25/2023,Pro,10/29/2018,5/30/2025
d004998,cu01666,Seize Cutting-Edge Solutions,9987.76,Won,6/19/2022,8/14/2024,Enterprise,1/20/2022,2/20/2018
d004999,cu02084,Productize Ubiquitous Web Services,5648.04,Lost,8/12/2023,12/28/2022,Pro,10/2/2017,4/23/2018
d005000,cu06966,Disintermediate Seamless E-Tailers,9265.03,Lost,11/9/2019,5/29/2025,Pro,7/3/2017,2/17/2024
d005001,cu00838,Evolve Proactive Portals,3987.78,Lost,8/5/2023,8/18/2023,Pro,1/12/2024,2/1/2022
d005002,cu00481,Morph Leading-Edge E-Business,1047.18,In Progress,4/27/2018,8/1/2020,Pro,6/4/2021,1/19/2025
d005003,cu04371,Visualize Real-Time Applications,1578.23,Lost,9/30/2022,1/27/2025,Free,7/15/2022,6/5/2024
d005004,cu03360,Scale Visionary E-Business,5612.03,Lost,8/31/2021,9/12/2020,Pro,3/8/2017,6/20/2025
d005005,cu08052,Visualize End-To-End Synergies,5130.89,In Progress,7/14/2018,9/24/2024,Basic,5/23/2018,2/1/2019
d005006,cu04124,Aggregate Proactive Networks,8086.98,Won,2/6/2021,1/3/2023,Free,1/24/2024,2/22/2024
d005007,cu06297,Visualize Customized E-Business,5000.14,Won,5/9/2020,5/2/2019,Enterprise,6/4/2017,11/1/2020
d005008,cu05505,Exploit Granular Schemas,3913.07,In Progress,1/24/2021,5/4/2020,Enterprise,7/13/2019,2/29/2024
d005009,cu09528,Revolutionize Intuitive E-Services,3240.97,Won,8/8/2021,1/31/2025,Enterprise,12/12/2018,3/15/2025
d005010,cu08879,Evolve Turn-Key Models,278.75,Won,7/10/2023,1/17/2022,Free,10/2/2018,9/1/2023
d005011,cu06358,Repurpose B2C Platforms,6667.95,Lost,11/12/2018,6/18/2024,Enterprise,5/7/2024,12/29/2019
d005012,cu04117,Deploy Best-Of-Breed Communities,4751.77,Won,11/15/2019,8/8/2019,Basic,10/17/2021,12/10/2021
d005013,cu06589,Morph Killer Convergence,7014.09,Lost,7/7/2022,11/28/2021,Enterprise,8/28/2017,1/23/2021
d005014,cu08218,Exploit B2B Markets,8552.62,Lost,9/11/2024,5/1/2020,Pro,1/15/2018,2/9/2020
d005015,cu05675,Incubate Value-Added Portals,987.36,Lost,6/13/2019,7/22/2019,Basic,11/2/2023,11/1/2024
d005016,cu01159,Innovate Frictionless E-Business,3374.66,Lost,7/27/2024,6/8/2025,Free,3/1/2018,8/27/2020
d005017,cu09914,Iterate Global Communities,6771.82,Won,10/30/2019,6/19/2024,Free,7/19/2017,9/8/2018
d005018,cu05364,Monetize Next-Generation Applications,9576.64,Won,1/9/2024,1/20/2021,Pro,7/20/2019,2/17/2021
d005019,cu01664,Deliver Cross-Media Portals,5317.2,In Progress,8/2/2024,12/3/2022,Free,11/10/2020,2/12/2021
d005020,cu01121,E-Enable Ubiquitous E-Tailers,1108.4,Lost,4/25/2021,10/7/2023,Pro,4/1/2017,4/7/2020
d005021,cu03490,Transform B2B Users,464.8,Won,2/1/2024,6/20/2024,Basic,4/26/2019,1/13/2022
d005022,cu07673,Visualize Distributed Markets,5514.71,Won,12/25/2021,3/26/2023,Pro,10/8/2024,4/8/2023
d005023,cu04997,Expedite One-To-One Experiences,2818.14,Won,5/4/2023,10/23/2019,Basic,7/12/2018,1/28/2018
d005024,cu09983,Grow B2C E-Tailers,7150.83,Lost,5/28/2019,2/8/2025,Free,12/4/2019,2/7/2018
d005025,cu00133,Scale Out-Of-The-Box E-Tailers,7655.95,Won,6/12/2024,1/11/2022,Enterprise,10/21/2020,3/5/2018
d005026,cu01001,Enable Clicks-And-Mortar Architectures,148.23,Won,5/11/2024,4/9/2022,Free,8/27/2024,6/30/2018
d005027,cu06666,Architect Distributed Markets,7844.11,In Progress,7/25/2022,6/13/2025,Free,2/25/2022,8/24/2022
d005028,cu09199,Aggregate Turn-Key Vortals,8051.76,Lost,11/3/2022,1/4/2020,Basic,12/1/2024,1/3/2023
d005029,cu04091,Exploit Sticky Interfaces,3094.29,In Progress,9/3/2018,2/17/2020,Free,8/19/2022,1/30/2025
d005030,cu08471,Morph Turn-Key Niches,2467.92,Won,10/28/2024,11/25/2021,Basic,8/4/2020,10/31/2021
d005031,cu04120,Expedite Efficient Technologies,4646.11,Won,6/19/2019,9/17/2020,Free,12/31/2024,5/10/2025
d005032,cu03871,Seize Transparent Users,7126.33,In Progress,11/20/2019,2/22/2020,Pro,11/18/2020,11/17/2019
d005033,cu03200,Streamline Customized E-Services,5585.31,Won,1/18/2023,3/23/2020,Free,5/8/2021,4/18/2018
d005034,cu09111,Harness Open-Source Interfaces,9249.98,Won,1/17/2020,11/11/2023,Basic,5/10/2018,12/15/2019
d005035,cu00359,Implement 24/365 Info-Mediaries,2086.76,Won,4/28/2021,9/23/2021,Enterprise,6/18/2018,9/24/2019
d005036,cu05674,Harness One-To-One Technologies,203.9,In Progress,8/8/2021,1/2/2025,Enterprise,11/9/2023,8/21/2021
d005037,cu05537,Strategize Front-End Portals,5239.79,In Progress,10/25/2022,3/3/2021,Enterprise,1/11/2017,4/21/2024
d005038,cu08466,Whiteboard Holistic Mindshare,884.74,In Progress,10/28/2020,3/10/2021,Pro,9/26/2019,4/16/2022
d005039,cu04000,Orchestrate Global Networks,7945.59,Won,4/17/2019,3/28/2020,Enterprise,3/19/2019,1/11/2023
d005040,cu07683,Scale Seamless E-Commerce,2569.34,Won,11/9/2024,3/1/2022,Pro,8/4/2018,3/3/2019
d005041,cu02416,Generate Wireless Bandwidth,1001.89,In Progress,12/19/2024,8/14/2021,Pro,7/10/2024,9/17/2019
d005042,cu07755,Disintermediate Scalable Metrics,7047.93,Won,6/12/2019,12/26/2019,Free,5/25/2023,7/29/2019
d005043,cu02366,Maximize Virtual Niches,4171.5,Lost,7/6/2021,3/8/2024,Basic,4/15/2022,7/28/2024
d005044,cu04391,Aggregate Bleeding-Edge Functionalities,5719.26,Won,12/6/2023,8/17/2019,Basic,9/3/2022,1/10/2022
d005045,cu04257,Engage Scalable Roi,2484.23,In Progress,4/26/2018,9/1/2020,Free,9/20/2017,1/7/2018
d005046,cu07364,Envisioneer Wireless Deliverables,783.22,Won,9/2/2021,5/23/2023,Enterprise,7/9/2022,5/20/2025
d005047,cu06932,Redefine Cutting-Edge Infrastructures,3712.81,In Progress,3/23/2021,7/14/2020,Free,7/19/2019,8/31/2023
d005048,cu05506,Drive Frictionless Web-Readiness,1621.58,Lost,2/24/2024,5/21/2024,Basic,5/23/2019,7/12/2020
d005049,cu09323,Orchestrate Front-End Networks,1812.03,In Progress,10/5/2019,6/20/2023,Enterprise,7/6/2023,2/9/2018
d005050,cu02215,Synergize One-To-One Eyeballs,3491.33,In Progress,11/30/2024,2/10/2020,Enterprise,12/23/2024,8/10/2025
d005051,cu06195,Productize 24/7 E-Tailers,2343.02,Won,5/31/2023,8/11/2019,Enterprise,7/23/2024,10/27/2019
d005052,cu08837,E-Enable Frictionless Experiences,5590.98,Lost,4/25/2021,1/7/2021,Free,3/19/2017,9/22/2023
d005053,cu04248,Engineer Seamless Technologies,7789.87,In Progress,2/13/2024,1/26/2022,Enterprise,3/31/2020,5/4/2020
d005054,cu02672,Enable Impactful Functionalities,3899.85,Lost,3/28/2021,5/16/2020,Free,10/19/2021,1/30/2023
d005055,cu01248,Iterate Strategic Info-Mediaries,2425.61,In Progress,5/1/2024,8/24/2021,Pro,3/10/2019,4/19/2021
d005056,cu05511,Disintermediate Strategic Communities,8561.28,In Progress,12/23/2022,11/6/2019,Enterprise,6/2/2023,8/4/2024
d005057,cu06658,Maximize Collaborative Bandwidth,1512.4,In Progress,12/4/2020,1/11/2023,Basic,3/23/2022,9/28/2020
d005058,cu09060,Optimize Innovative Roi,6317.75,Lost,10/3/2021,3/12/2025,Enterprise,11/3/2023,4/11/2021
d005059,cu02038,Strategize Web-Enabled Deliverables,1867.86,Won,4/27/2024,12/19/2024,Pro,1/7/2019,7/25/2019
d005060,cu09886,Seize B2B Deliverables,4672.77,In Progress,1/17/2019,7/14/2019,Pro,6/17/2024,3/27/2024
d005061,cu09149,Streamline World-Class Convergence,6574.26,In Progress,1/13/2023,5/29/2022,Enterprise,11/9/2021,1/12/2021
d005062,cu08111,Strategize Value-Added Communities,3103.86,Lost,5/23/2023,11/3/2024,Enterprise,8/14/2017,7/18/2019
d005063,cu08193,Engineer Rich E-Services,5285.6,Won,12/3/2018,7/14/2024,Free,7/2/2023,4/11/2019
d005064,cu08972,Benchmark Dynamic Technologies,9738.17,In Progress,10/2/2023,11/8/2024,Pro,8/3/2023,4/10/2022
d005065,cu06195,Optimize Efficient E-Commerce,3073.82,In Progress,4/8/2024,8/24/2023,Pro,9/30/2017,7/28/2019
d005066,cu04244,Deliver Wireless Eyeballs,1106.4,In Progress,11/13/2021,5/18/2024,Pro,6/5/2022,9/7/2020
d005067,cu03223,Transition Cutting-Edge Experiences,705.86,Lost,6/24/2020,7/24/2021,Basic,3/25/2021,2/21/2024
d005068,cu02403,Facilitate Vertical Initiatives,5911.38,Lost,12/4/2022,2/5/2021,Pro,7/26/2017,9/6/2021
d005069,cu07215,Cultivate Leading-Edge Info-Mediaries,1419.2,Lost,6/29/2018,4/25/2022,Pro,2/28/2017,6/13/2025
