ad_id,content_id,ad_type,revenue_amount,currency,revenue_date
50771,45669,Mid-roll,0.74,USD,2024-09-21
50772,45021,Display,5.22,USD,2024-11-08
50773,8626,Display,12.02,USD,2024-08-20
50774,18805,Mid-roll,4.62,USD,2023-03-18
50775,30716,Pre-roll,25.04,USD,2024-07-28
50776,34921,Pre-roll,25.88,USD,2024-09-20
50777,24965,Display,34.79,USD,2024-07-07
50778,18607,Pre-roll,23.93,USD,2023-12-30
50779,35726,Mid-roll,11.95,USD,2024-04-18
50780,45123,Pre-roll,1.8,USD,2023-01-09
50781,15925,Overlay,24.78,USD,2024-09-05
50782,9802,Overlay,0.36,USD,2024-01-08
50783,31971,Display,35.33,USD,2024-04-15
50784,26709,Mid-roll,16.22,USD,2024-09-26
50785,11202,Display,4.31,USD,2024-05-20
50786,26765,Overlay,20.32,USD,2024-11-19
50787,367,Pre-roll,11.73,USD,2023-05-14
50788,42104,Overlay,31.93,USD,2024-12-04
50789,38340,Mid-roll,32.38,USD,2024-01-06
50790,16417,Display,4.51,USD,2024-08-05
50791,47904,Mid-roll,14.09,USD,2023-10-15
50792,12450,Overlay,14.15,USD,2023-12-05
50793,10802,Pre-roll,18.39,USD,2024-04-05
50794,40293,Mid-roll,15.28,USD,2024-10-02
50795,36574,Pre-roll,9.58,USD,2023-11-02
50796,37971,Pre-roll,36.26,USD,2024-03-01
50797,2002,Pre-roll,37.05,USD,2023-12-29
50798,30874,Overlay,30.85,USD,2024-09-18
50799,17400,Overlay,26.0,USD,2024-01-27
50800,10030,Mid-roll,42.76,USD,2024-08-06
50801,26412,Pre-roll,15.99,USD,2024-06-02
50802,7046,Mid-roll,15.62,USD,2023-03-17
50803,47994,Mid-roll,17.95,USD,2023-11-13
50804,1127,Mid-roll,13.93,USD,2024-04-22
50805,34411,Pre-roll,48.21,USD,2023-04-26
50806,27149,Pre-roll,19.88,USD,2023-12-03
50807,27867,Overlay,17.11,USD,2023-07-06
50808,33402,Pre-roll,4.95,USD,2024-12-27
50809,20392,Overlay,28.38,USD,2023-09-09
50810,41464,Overlay,22.58,USD,2023-01-27
50811,7670,Overlay,10.2,USD,2024-08-06
50812,10003,Mid-roll,23.64,USD,2023-03-12
50813,18119,Pre-roll,24.1,USD,2024-12-08
50814,2359,Mid-roll,49.31,USD,2023-05-21
50815,5229,Mid-roll,23.57,USD,2024-01-20
50816,46228,Pre-roll,18.02,USD,2024-05-25
50817,17840,Overlay,36.27,USD,2023-04-11
50818,38226,Mid-roll,4.43,USD,2024-10-27
50819,44013,Overlay,2.3,USD,2023-10-26
50820,24635,Pre-roll,38.22,USD,2024-02-28
50821,10926,Mid-roll,31.42,USD,2023-03-07
50822,16331,Overlay,37.62,USD,2023-09-13
50823,18494,Display,43.57,USD,2024-09-17
50824,955,Pre-roll,40.88,USD,2023-01-25
50825,13726,Mid-roll,31.39,USD,2024-12-19
50826,44874,Mid-roll,33.16,USD,2024-10-03
50827,26353,Mid-roll,35.1,USD,2023-07-28
50828,2086,Display,20.12,USD,2024-12-04
50829,12510,Overlay,18.87,USD,2023-12-20
50830,7163,Display,46.94,USD,2023-09-01
50831,42363,Mid-roll,40.91,USD,2023-06-18
50832,27531,Mid-roll,34.85,USD,2023-12-30
50833,17066,Pre-roll,42.95,USD,2024-05-20
50834,30426,Mid-roll,0.88,USD,2023-07-04
50835,37291,Mid-roll,49.05,USD,2024-06-01
50836,21258,Pre-roll,4.25,USD,2024-12-28
50837,11302,Mid-roll,27.69,USD,2023-01-10
50838,30000,Pre-roll,43.63,USD,2024-04-18
50839,12567,Display,34.29,USD,2024-02-03
50840,1855,Overlay,32.89,USD,2024-10-12
50841,30212,Display,42.7,USD,2023-02-26
50842,38,Pre-roll,33.65,USD,2023-04-29
50843,23955,Mid-roll,23.36,USD,2023-08-19
50844,26366,Pre-roll,6.76,USD,2024-02-01
50845,32475,Mid-roll,24.76,USD,2023-01-08
50846,7680,Overlay,38.6,USD,2023-06-30
50847,15892,Display,28.73,USD,2023-09-20
50848,46724,Mid-roll,22.56,USD,2023-05-23
50849,38646,Pre-roll,22.16,USD,2023-02-03
50850,46504,Pre-roll,14.9,USD,2024-09-11
50851,17345,Mid-roll,12.7,USD,2024-08-13
50852,44835,Overlay,9.67,USD,2023-01-17
50853,23361,Display,38.37,USD,2023-12-19
50854,35347,Pre-roll,42.7,USD,2024-04-02
50855,39607,Mid-roll,45.09,USD,2024-04-01
50856,32398,Overlay,34.97,USD,2023-02-24
50857,30556,Mid-roll,18.29,USD,2023-08-11
50858,48712,Overlay,28.28,USD,2024-04-28
50859,12898,Mid-roll,41.83,USD,2024-11-21
50860,45892,Overlay,35.0,USD,2024-08-01
50861,19267,Overlay,9.24,USD,2023-08-20
50862,2415,Overlay,22.17,USD,2023-01-14
50863,13055,Mid-roll,47.47,USD,2023-04-10
50864,14349,Overlay,28.49,USD,2024-12-08
50865,35933,Display,41.23,USD,2023-06-24
50866,4564,Mid-roll,8.1,USD,2023-02-24
50867,5042,Mid-roll,32.36,USD,2024-09-24
50868,14972,Mid-roll,11.33,USD,2023-10-15
50869,25985,Mid-roll,47.17,USD,2023-01-05
50870,23787,Display,22.74,USD,2024-10-17
50871,8245,Overlay,18.97,USD,2023-01-02
50872,21362,Pre-roll,28.67,USD,2023-01-15
50873,1914,Mid-roll,3.99,USD,2023-01-02
50874,36553,Overlay,41.94,USD,2024-01-08
50875,30917,Mid-roll,9.87,USD,2023-03-10
50876,43687,Pre-roll,32.12,USD,2024-01-31
50877,27388,Pre-roll,47.43,USD,2023-05-23
50878,11087,Display,19.86,USD,2024-02-02
50879,9787,Display,6.41,USD,2023-08-08
50880,3566,Pre-roll,17.0,USD,2024-10-23
50881,47670,Display,49.82,USD,2023-12-28
50882,5091,Display,48.08,USD,2024-07-24
50883,32402,Mid-roll,40.68,USD,2024-03-04
50884,42235,Overlay,42.75,USD,2023-01-16
50885,1531,Display,15.36,USD,2024-01-27
50886,13024,Overlay,9.07,USD,2023-05-25
50887,14906,Pre-roll,22.3,USD,2024-08-01
50888,16366,Mid-roll,32.11,USD,2023-11-13
50889,4558,Mid-roll,2.21,USD,2024-06-02
50890,8489,Pre-roll,47.65,USD,2024-05-31
50891,919,Overlay,32.5,USD,2023-07-20
50892,2930,Overlay,20.41,USD,2024-09-17
50893,31031,Overlay,48.38,USD,2023-04-07
50894,15538,Display,40.05,USD,2024-09-05
50895,37656,Mid-roll,42.94,USD,2024-03-21
50896,49941,Display,47.71,USD,2023-08-30
50897,17944,Display,7.74,USD,2024-03-21
50898,9261,Display,32.99,USD,2023-04-11
50899,815,Overlay,13.0,USD,2023-10-02
50900,19459,Pre-roll,46.85,USD,2024-01-20
50901,20332,Mid-roll,41.12,USD,2023-07-16
50902,12752,Mid-roll,13.63,USD,2024-06-07
50903,46723,Pre-roll,6.78,USD,2023-08-30
50904,12303,Mid-roll,46.69,USD,2024-01-27
50905,24342,Display,21.86,USD,2023-05-30
50906,21731,Display,23.24,USD,2023-09-08
50907,26416,Mid-roll,31.73,USD,2024-07-17
50908,10903,Display,32.08,USD,2024-09-22
50909,43925,Pre-roll,14.04,USD,2024-11-25
50910,3228,Overlay,16.42,USD,2024-07-16
50911,37136,Display,19.38,USD,2023-09-13
50912,17435,Display,10.18,USD,2023-06-12
50913,47686,Display,37.08,USD,2024-09-14
50914,21980,Overlay,39.91,USD,2023-03-28
50915,6581,Overlay,27.44,USD,2023-04-23
50916,3596,Display,12.11,USD,2024-07-21
50917,498,Overlay,23.34,USD,2023-07-07
50918,26892,Mid-roll,35.2,USD,2023-12-20
50919,27447,Pre-roll,26.24,USD,2024-02-05
50920,28938,Pre-roll,6.75,USD,2024-02-08
50921,35476,Overlay,20.53,USD,2023-06-06
50922,6809,Display,3.0,USD,2024-08-15
50923,19467,Pre-roll,10.41,USD,2023-12-19
50924,57,Display,27.01,USD,2024-11-28
50925,35971,Mid-roll,41.72,USD,2024-03-21
50926,29237,Overlay,11.95,USD,2024-01-14
50927,47635,Pre-roll,14.82,USD,2023-08-20
50928,22965,Display,17.71,USD,2023-02-21
50929,40504,Pre-roll,22.4,USD,2023-03-31
50930,48043,Overlay,11.71,USD,2024-04-23
50931,22986,Display,34.64,USD,2023-09-15
50932,29348,Display,3.39,USD,2024-11-01
50933,20,Display,16.98,USD,2023-02-13
50934,20348,Overlay,39.64,USD,2023-07-27
50935,18348,Mid-roll,46.12,USD,2024-06-23
50936,19320,Pre-roll,35.14,USD,2023-09-20
50937,14994,Mid-roll,49.23,USD,2023-07-18
50938,32285,Mid-roll,19.31,USD,2023-07-31
50939,14307,Display,10.59,USD,2024-09-21
50940,30330,Mid-roll,14.73,USD,2024-11-14
50941,29456,Overlay,45.44,USD,2024-10-04
50942,48658,Overlay,16.67,USD,2024-06-09
50943,3214,Overlay,43.54,USD,2023-08-23
50944,40730,Display,39.08,USD,2024-01-07
50945,24766,Pre-roll,42.41,USD,2023-02-01
50946,10763,Mid-roll,19.99,USD,2023-04-09
50947,37791,Mid-roll,1.08,USD,2023-08-03
50948,32626,Pre-roll,44.21,USD,2023-09-23
50949,27824,Mid-roll,4.88,USD,2024-07-15
50950,35644,Mid-roll,42.66,USD,2023-06-27
50951,10133,Overlay,40.75,USD,2023-04-28
50952,10150,Overlay,13.89,USD,2024-08-17
50953,23206,Pre-roll,25.14,USD,2023-03-05
50954,24470,Display,4.08,USD,2024-07-30
50955,23351,Pre-roll,24.63,USD,2024-03-14
50956,31006,Mid-roll,19.11,USD,2023-01-13
50957,29616,Pre-roll,1.85,USD,2024-11-05
50958,44049,Overlay,42.83,USD,2024-02-26
50959,32708,Mid-roll,21.99,USD,2024-03-10
50960,32062,Mid-roll,0.24,USD,2024-08-18
50961,22877,Pre-roll,2.25,USD,2023-05-16
50962,9070,Pre-roll,11.28,USD,2023-08-09
50963,43886,Display,30.08,USD,2024-03-26
50964,2978,Overlay,18.08,USD,2024-02-05
50965,19349,Mid-roll,39.9,USD,2024-02-24
50966,25632,Display,19.55,USD,2024-06-27
50967,20678,Mid-roll,45.63,USD,2024-05-16
50968,44248,Pre-roll,20.39,USD,2024-09-17
50969,25686,Pre-roll,46.2,USD,2024-03-10
50970,6402,Pre-roll,12.73,USD,2024-07-13
50971,21283,Display,35.27,USD,2024-11-10
50972,49569,Display,35.92,USD,2023-04-07
50973,23173,Overlay,9.19,USD,2024-03-04
50974,18908,Mid-roll,39.27,USD,2023-01-31
50975,23941,Overlay,23.3,USD,2024-04-25
50976,6770,Pre-roll,41.19,USD,2024-03-07
50977,25856,Overlay,32.44,USD,2023-06-30
50978,13832,Mid-roll,12.83,USD,2024-02-05
50979,47103,Display,23.63,USD,2023-08-06
50980,35667,Pre-roll,4.63,USD,2023-05-03
50981,12537,Overlay,8.16,USD,2023-07-09
50982,41019,Display,49.33,USD,2023-08-02
50983,24060,Pre-roll,46.17,USD,2024-10-07
50984,29130,Overlay,16.31,USD,2023-08-04
50985,4494,Display,30.28,USD,2023-05-22
50986,47912,Mid-roll,37.87,USD,2024-08-27
50987,5194,Mid-roll,31.46,USD,2023-11-20
50988,22593,Display,33.22,USD,2024-04-20
50989,28966,Pre-roll,30.29,USD,2024-12-17
50990,11069,Mid-roll,40.14,USD,2023-06-19
50991,30510,Overlay,38.49,USD,2024-07-10
50992,9666,Pre-roll,34.88,USD,2023-11-22
50993,20323,Pre-roll,37.1,USD,2023-06-22
50994,37616,Pre-roll,21.73,USD,2024-07-19
50995,1460,Mid-roll,28.97,USD,2023-07-26
50996,14266,Mid-roll,0.69,USD,2024-09-25
50997,2565,Overlay,26.8,USD,2024-05-08
50998,14577,Display,10.57,USD,2024-09-04
50999,34151,Pre-roll,30.81,USD,2023-10-01
51000,15975,Overlay,9.47,USD,2023-07-17
51001,30827,Mid-roll,34.42,USD,2024-01-28
51002,44508,Overlay,32.66,USD,2024-10-05
51003,36438,Mid-roll,43.14,USD,2023-06-12
51004,15172,Mid-roll,10.15,USD,2023-12-08
51005,12157,Display,4.44,USD,2023-12-05
51006,5443,Overlay,21.86,USD,2024-02-25
51007,19564,Pre-roll,16.82,USD,2024-02-19
51008,3409,Overlay,32.83,USD,2024-01-08
51009,30793,Overlay,18.21,USD,2024-04-14
51010,18438,Overlay,34.13,USD,2024-10-08
51011,19590,Pre-roll,49.39,USD,2024-08-24
51012,2996,Display,18.39,USD,2024-03-20
51013,13577,Overlay,7.45,USD,2023-10-18
51014,39107,Pre-roll,28.87,USD,2024-06-16
51015,32442,Display,36.77,USD,2023-10-28
51016,40356,Pre-roll,4.7,USD,2024-10-17
51017,31609,Pre-roll,23.99,USD,2023-09-20
51018,46679,Overlay,48.78,USD,2023-05-31
51019,17887,Pre-roll,15.09,USD,2024-04-30
51020,6010,Overlay,40.92,USD,2024-06-06
51021,43202,Mid-roll,41.68,USD,2024-03-29
51022,7510,Mid-roll,2.1,USD,2024-01-09
51023,3786,Pre-roll,34.17,USD,2024-08-12
51024,34984,Pre-roll,13.52,USD,2024-10-21
51025,17626,Pre-roll,11.55,USD,2023-07-26
51026,28466,Mid-roll,15.51,USD,2024-05-11
51027,28783,Overlay,21.38,USD,2023-04-18
51028,35894,Display,28.75,USD,2023-07-31
51029,8071,Display,19.31,USD,2023-09-07
51030,17568,Mid-roll,41.63,USD,2023-05-25
51031,21432,Overlay,42.77,USD,2023-10-27
51032,14098,Mid-roll,33.1,USD,2024-01-17
51033,110,Pre-roll,25.28,USD,2024-09-13
51034,34835,Overlay,23.42,USD,2023-11-23
51035,15870,Display,46.16,USD,2023-09-04
51036,41358,Display,7.97,USD,2024-04-23
51037,9611,Mid-roll,17.09,USD,2024-04-21
51038,21033,Mid-roll,36.2,USD,2023-03-27
51039,4077,Display,13.31,USD,2024-04-18
51040,7896,Pre-roll,4.8,USD,2024-04-09
51041,35970,Pre-roll,10.54,USD,2023-01-26
51042,42069,Pre-roll,25.25,USD,2024-03-28
51043,43749,Overlay,46.72,USD,2024-01-26
51044,24054,Display,34.79,USD,2024-05-04
51045,7845,Overlay,11.41,USD,2023-04-15
51046,36257,Display,37.96,USD,2024-10-13
51047,11772,Overlay,28.22,USD,2023-07-16
51048,33832,Overlay,9.69,USD,2023-06-21
51049,22352,Display,23.85,USD,2024-04-27
51050,8997,Mid-roll,32.91,USD,2024-03-26
51051,8499,Mid-roll,47.16,USD,2024-06-30
51052,7299,Display,34.31,USD,2023-09-25
51053,42776,Overlay,18.94,USD,2024-09-26
51054,11151,Mid-roll,6.69,USD,2023-08-05
51055,1964,Mid-roll,27.02,USD,2023-06-20
51056,9114,Overlay,34.99,USD,2023-07-22
51057,27112,Pre-roll,39.62,USD,2023-01-15
51058,33307,Mid-roll,11.62,USD,2023-01-31
51059,14235,Pre-roll,30.65,USD,2023-04-16
51060,10939,Overlay,14.27,USD,2023-10-06
51061,31314,Mid-roll,12.3,USD,2023-03-21
51062,20287,Pre-roll,23.2,USD,2024-01-25
51063,25431,Mid-roll,22.05,USD,2024-06-21
51064,48961,Overlay,12.58,USD,2024-03-30
51065,35627,Display,34.9,USD,2024-07-24
51066,30155,Mid-roll,46.22,USD,2024-04-23
51067,11313,Mid-roll,7.13,USD,2023-11-22
51068,19949,Mid-roll,17.41,USD,2024-06-08
51069,26769,Mid-roll,25.08,USD,2024-03-16
51070,33174,Overlay,26.45,USD,2024-07-15
51071,22164,Mid-roll,15.41,USD,2023-06-16
51072,40307,Mid-roll,38.5,USD,2023-05-23
51073,13844,Display,29.05,USD,2024-02-07
51074,32330,Pre-roll,27.28,USD,2023-11-28
51075,5272,Pre-roll,11.7,USD,2024-01-13
51076,21300,Pre-roll,38.53,USD,2023-03-17
51077,11069,Pre-roll,24.1,USD,2023-06-03
51078,7525,Display,47.73,USD,2024-08-28
51079,2358,Mid-roll,12.54,USD,2023-10-11
51080,12149,Overlay,9.37,USD,2023-12-14
51081,6306,Mid-roll,17.2,USD,2024-05-14
51082,32427,Overlay,29.77,USD,2023-08-11
51083,16438,Display,40.89,USD,2023-03-27
51084,4804,Pre-roll,20.25,USD,2024-10-08
51085,29193,Display,0.7,USD,2024-09-17
51086,15658,Mid-roll,25.83,USD,2024-02-10
51087,9084,Overlay,16.57,USD,2024-10-06
51088,13347,Pre-roll,24.73,USD,2024-11-24
51089,11363,Display,35.69,USD,2024-03-12
51090,49520,Display,7.28,USD,2023-11-25
51091,23289,Overlay,17.27,USD,2023-04-14
51092,628,Pre-roll,9.82,USD,2023-10-15
51093,45579,Pre-roll,41.78,USD,2024-10-14
51094,37229,Overlay,15.27,USD,2023-01-20
51095,664,Display,5.2,USD,2024-08-31
51096,41106,Display,49.61,USD,2023-01-29
51097,16649,Overlay,33.74,USD,2023-06-13
51098,49965,Mid-roll,21.3,USD,2023-04-12
51099,14042,Display,20.37,USD,2023-07-15
51100,21001,Overlay,33.94,USD,2023-06-25
51101,6032,Display,32.36,USD,2023-12-14
51102,48680,Mid-roll,41.03,USD,2023-10-09
51103,1678,Display,8.51,USD,2024-01-28
51104,3799,Mid-roll,2.51,USD,2024-11-09
51105,38988,Overlay,18.48,USD,2024-12-12
51106,22488,Pre-roll,21.09,USD,2024-06-21
51107,15477,Display,23.43,USD,2024-09-28
51108,1717,Overlay,23.67,USD,2024-08-11
51109,45794,Display,28.5,USD,2024-01-26
51110,282,Display,26.4,USD,2023-11-27
51111,4902,Display,25.13,USD,2023-07-28
51112,13465,Display,25.8,USD,2023-02-04
51113,17834,Mid-roll,11.16,USD,2024-05-06
51114,23125,Mid-roll,32.54,USD,2024-12-13
51115,17269,Overlay,38.19,USD,2024-07-31
51116,45183,Pre-roll,31.93,USD,2024-05-26
51117,9094,Mid-roll,45.49,USD,2024-05-16
51118,37443,Display,38.33,USD,2023-11-23
51119,32685,Mid-roll,30.22,USD,2023-04-29
51120,12629,Overlay,49.3,USD,2023-05-28
51121,30644,Overlay,23.44,USD,2023-07-15
51122,48947,Display,3.8,USD,2023-01-23
51123,4999,Pre-roll,1.03,USD,2024-12-10
51124,7203,Display,22.02,USD,2024-12-07
51125,20180,Display,35.19,USD,2023-06-29
51126,29390,Mid-roll,26.41,USD,2024-08-06
51127,28182,Display,21.62,USD,2023-10-10
51128,23667,Overlay,39.11,USD,2024-06-13
51129,41142,Pre-roll,10.7,USD,2024-02-20
51130,10842,Overlay,46.59,USD,2024-01-18
51131,12496,Mid-roll,47.18,USD,2024-09-17
51132,45093,Overlay,36.88,USD,2024-11-09
51133,30589,Display,17.83,USD,2024-06-18
51134,47301,Overlay,18.44,USD,2023-02-04
51135,42181,Display,38.75,USD,2024-01-02
51136,18313,Display,27.08,USD,2024-05-18
51137,13748,Mid-roll,17.93,USD,2023-05-06
51138,19275,Display,29.78,USD,2023-01-14
51139,49907,Pre-roll,36.62,USD,2023-05-07
51140,45086,Mid-roll,29.67,USD,2023-08-22
51141,11630,Pre-roll,35.05,USD,2024-06-10
51142,42919,Overlay,9.62,USD,2024-11-02
51143,6905,Display,8.08,USD,2024-02-02
51144,27469,Pre-roll,24.84,USD,2023-09-16
51145,42084,Overlay,26.6,USD,2024-04-04
51146,32243,Overlay,35.5,USD,2024-10-12
51147,8841,Pre-roll,32.95,USD,2023-06-26
51148,18594,Pre-roll,11.06,USD,2024-02-15
51149,434,Display,9.42,USD,2024-10-25
51150,8981,Mid-roll,13.48,USD,2024-11-03
51151,35988,Overlay,26.45,USD,2024-04-17
51152,26555,Mid-roll,13.33,USD,2023-10-27
51153,44899,Pre-roll,14.46,USD,2023-12-11
51154,47399,Pre-roll,47.88,USD,2024-01-30
51155,48722,Display,39.7,USD,2023-11-27
51156,31825,Display,33.96,USD,2023-11-26
51157,3158,Mid-roll,19.87,USD,2024-01-14
51158,22319,Display,27.38,USD,2024-11-18
51159,19655,Mid-roll,21.03,USD,2023-11-03
51160,26611,Display,34.3,USD,2024-09-22
51161,8059,Display,5.99,USD,2024-04-17
51162,7287,Pre-roll,26.1,USD,2024-01-25
51163,15293,Display,18.55,USD,2023-06-24
51164,44800,Display,12.41,USD,2024-12-15
51165,19657,Display,11.06,USD,2023-03-30
51166,12465,Display,19.63,USD,2023-08-30
51167,31326,Pre-roll,12.01,USD,2024-07-27
51168,17836,Overlay,35.33,USD,2023-01-22
51169,11235,Overlay,1.06,USD,2024-10-12
51170,2454,Overlay,44.3,USD,2024-01-07
51171,42238,Pre-roll,48.6,USD,2023-07-03
51172,48084,Display,32.7,USD,2023-06-19
51173,12233,Display,39.55,USD,2024-02-05
51174,47042,Pre-roll,28.9,USD,2024-03-16
51175,34259,Overlay,31.58,USD,2024-02-04
51176,21783,Mid-roll,37.55,USD,2024-05-31
51177,33052,Pre-roll,30.31,USD,2023-08-26
51178,2457,Mid-roll,6.62,USD,2023-06-02
51179,17858,Pre-roll,33.69,USD,2023-02-08
51180,37012,Overlay,8.9,USD,2023-10-11
51181,17704,Overlay,5.32,USD,2023-01-03
51182,26271,Display,44.48,USD,2024-11-20
51183,4614,Mid-roll,4.19,USD,2023-10-13
51184,10744,Display,41.65,USD,2024-01-03
51185,49542,Pre-roll,16.2,USD,2024-10-25
51186,49953,Pre-roll,49.72,USD,2024-08-29
51187,28961,Display,34.4,USD,2024-07-23
51188,11238,Overlay,42.08,USD,2023-06-14
51189,31637,Pre-roll,34.88,USD,2023-10-20
51190,29179,Pre-roll,44.56,USD,2023-07-21
51191,11382,Display,4.11,USD,2024-07-22
51192,47646,Mid-roll,0.76,USD,2023-05-21
51193,44036,Mid-roll,38.89,USD,2024-09-01
51194,445,Mid-roll,46.09,USD,2024-03-30
51195,36032,Display,39.11,USD,2023-10-04
51196,18760,Overlay,36.74,USD,2023-10-06
51197,14697,Overlay,2.72,USD,2023-05-18
51198,6750,Overlay,37.51,USD,2023-12-05
51199,46559,Pre-roll,9.7,USD,2023-10-09
51200,33922,Mid-roll,18.88,USD,2024-04-06
51201,24544,Pre-roll,31.74,USD,2023-08-29
51202,27721,Overlay,3.26,USD,2023-04-25
51203,9901,Display,5.64,USD,2023-02-14
51204,41864,Pre-roll,34.33,USD,2023-02-16
51205,39394,Display,12.18,USD,2024-03-05
51206,17442,Display,42.35,USD,2023-11-19
51207,37308,Overlay,26.87,USD,2024-08-04
51208,21340,Overlay,35.99,USD,2024-04-14
51209,22606,Overlay,38.9,USD,2024-02-12
51210,48697,Mid-roll,27.84,USD,2023-05-25
51211,1082,Pre-roll,18.81,USD,2023-01-22
51212,31372,Overlay,25.44,USD,2024-03-30
51213,21746,Overlay,19.83,USD,2024-08-31
51214,44544,Display,42.26,USD,2024-11-11
51215,15778,Display,15.5,USD,2024-12-08
51216,24254,Pre-roll,31.36,USD,2023-07-15
51217,23885,Pre-roll,11.92,USD,2023-06-10
51218,2400,Pre-roll,2.24,USD,2024-11-26
51219,22860,Display,42.05,USD,2024-12-21
51220,7265,Display,14.03,USD,2024-05-19
51221,13580,Mid-roll,27.44,USD,2023-05-31
51222,23947,Pre-roll,37.97,USD,2024-07-03
51223,14428,Pre-roll,26.62,USD,2024-05-14
51224,6236,Display,25.78,USD,2023-11-04
51225,38632,Display,9.77,USD,2023-06-17
51226,11303,Mid-roll,26.66,USD,2024-12-08
51227,43359,Mid-roll,11.35,USD,2023-02-28
51228,19027,Pre-roll,11.46,USD,2024-10-05
51229,8799,Overlay,7.75,USD,2024-02-25
51230,32423,Overlay,20.51,USD,2023-12-15
51231,48988,Display,4.13,USD,2024-04-17
51232,3890,Pre-roll,19.0,USD,2024-01-13
51233,22390,Mid-roll,20.76,USD,2023-12-10
51234,175,Mid-roll,29.52,USD,2023-12-09
51235,11565,Pre-roll,15.73,USD,2023-10-26
51236,7219,Mid-roll,30.21,USD,2023-04-19
51237,28810,Mid-roll,33.85,USD,2023-01-23
51238,19429,Pre-roll,35.58,USD,2024-09-03
51239,30268,Display,12.14,USD,2024-07-22
51240,3739,Display,10.06,USD,2023-09-20
51241,37347,Display,32.95,USD,2023-09-15
51242,2246,Display,8.64,USD,2024-02-02
51243,30072,Display,7.65,USD,2023-12-26
51244,15220,Mid-roll,34.66,USD,2023-08-30
51245,26009,Pre-roll,38.65,USD,2023-12-20
51246,24598,Overlay,20.91,USD,2024-07-06
51247,21121,Overlay,6.76,USD,2024-03-15
51248,16291,Pre-roll,16.71,USD,2023-11-24
51249,30552,Display,9.73,USD,2023-04-02
51250,10829,Mid-roll,43.88,USD,2024-07-06
51251,42601,Overlay,5.82,USD,2024-03-21
51252,38289,Mid-roll,17.82,USD,2023-06-11
51253,18280,Overlay,4.56,USD,2024-11-03
51254,49336,Overlay,23.23,USD,2023-06-04
51255,47585,Display,5.35,USD,2024-09-22
51256,4372,Overlay,42.91,USD,2023-03-22
51257,41453,Mid-roll,36.15,USD,2023-08-30
51258,3919,Display,14.24,USD,2024-02-12
51259,45497,Display,17.63,USD,2023-05-05
51260,20747,Overlay,17.58,USD,2023-09-24
51261,23826,Display,47.39,USD,2023-10-23
51262,23053,Overlay,38.88,USD,2023-07-01
51263,34418,Display,42.76,USD,2023-08-15
51264,15181,Mid-roll,25.61,USD,2023-07-16
51265,28561,Pre-roll,39.88,USD,2023-03-11
51266,14211,Overlay,22.57,USD,2024-09-26
51267,32079,Pre-roll,36.09,USD,2023-05-17
51268,28850,Display,40.66,USD,2023-06-14
51269,43650,Pre-roll,30.02,USD,2023-08-05
51270,21583,Pre-roll,49.96,USD,2024-07-17
51271,20219,Overlay,5.01,USD,2023-09-27
51272,13225,Pre-roll,12.09,USD,2024-11-19
51273,11159,Mid-roll,47.6,USD,2023-12-25
51274,4948,Overlay,9.6,USD,2024-04-26
51275,23994,Display,32.93,USD,2024-01-13
51276,4298,Display,1.06,USD,2024-11-28
51277,13011,Pre-roll,4.66,USD,2023-04-23
51278,6004,Overlay,49.09,USD,2023-04-11
51279,23391,Overlay,32.36,USD,2023-11-24
51280,33279,Pre-roll,30.16,USD,2024-08-07
51281,9665,Mid-roll,47.55,USD,2023-07-21
51282,47250,Display,38.54,USD,2023-01-02
51283,19077,Display,38.19,USD,2023-07-28
51284,46575,Display,28.37,USD,2023-01-22
51285,30096,Overlay,9.7,USD,2024-11-23
51286,39592,Mid-roll,17.47,USD,2023-02-20
51287,22588,Pre-roll,4.54,USD,2023-10-18
51288,18991,Pre-roll,26.86,USD,2023-09-06
51289,12894,Display,2.07,USD,2024-07-23
51290,38991,Pre-roll,3.26,USD,2024-08-12
51291,37434,Display,32.66,USD,2023-09-13
51292,25189,Overlay,28.87,USD,2024-09-10
51293,22657,Mid-roll,44.76,USD,2023-11-09
51294,35392,Pre-roll,30.34,USD,2024-07-26
51295,39756,Pre-roll,34.04,USD,2023-03-27
51296,9667,Display,47.04,USD,2023-08-19
51297,2324,Overlay,49.06,USD,2023-12-12
51298,29357,Overlay,2.75,USD,2024-12-22
51299,46801,Mid-roll,45.35,USD,2023-07-09
51300,4415,Pre-roll,47.33,USD,2024-02-22
51301,42948,Overlay,40.71,USD,2023-11-23
51302,41537,Overlay,7.91,USD,2023-02-06
51303,1855,Display,43.58,USD,2023-01-24
51304,12762,Overlay,42.22,USD,2024-08-28
51305,33071,Mid-roll,23.79,USD,2023-04-16
51306,29198,Overlay,13.49,USD,2023-01-19
51307,14563,Mid-roll,35.05,USD,2023-08-23
51308,6799,Overlay,10.75,USD,2023-05-04
51309,26351,Pre-roll,20.52,USD,2024-07-17
51310,41795,Pre-roll,30.51,USD,2024-12-03
51311,6183,Mid-roll,9.46,USD,2023-11-07
51312,31555,Mid-roll,33.36,USD,2023-05-01
51313,26614,Mid-roll,2.97,USD,2024-08-28
51314,39551,Pre-roll,15.61,USD,2024-01-25
51315,44672,Pre-roll,5.96,USD,2024-10-11
51316,8497,Pre-roll,47.5,USD,2023-10-13
51317,30976,Pre-roll,25.5,USD,2023-01-25
51318,26169,Mid-roll,37.72,USD,2023-07-17
